eje_x,collagen,collagen.,glycogen,glycogen.,lipids,lipids.,dna,dna.,ibuprofen,ibuprofen.,acetylsalicylic-acid,acetylsalicylic-acid.,paracetamol,paracetamol.
1496,-0.0004268388671289271,-0.00040378754598272666,-0.0004442435598706674,-0.00040792358646659233,-0.000382230774574171,-0.0004484429237579535,-0.0005040640491369671,-0.000492752251820006,,,,,,
1497,-0.00042691752120620826,-0.0004038302983946429,-0.0004443153241227584,-0.00040802716139175097,-0.00038239450772604766,-0.00044855454005965746,-0.0005040844735478958,-0.0004927653977360985,,,,,,
1498,-0.00042699617528348935,-0.0004038730508065591,-0.0004443870883748494,-0.00040813073631690955,-0.00038255824087792423,-0.0004486661563613615,-0.0005041048979588245,-0.0004927785436521912,,,,,,
1499,-0.00042707482936077043,-0.00040391580321847537,-0.00044445885262694047,-0.0004082343112420681,-0.00038272197402980086,-0.00044877777266306545,-0.0005041253223697532,-0.0004927916895682839,,,,,,
1500,-0.0004271534834380515,-0.00040395855563039163,-0.0004445306168790315,-0.00040833788616722667,-0.0003828857071816775,-0.0004488893889647694,-0.0005041457467806819,-0.0004928048354843765,,,,,,
1501,,,,,,,,,3.0359728642882886e-06,-0.0002623131554736741,-0.002895223809626696,-0.00227441072339231,-0.0023357494564553885,-0.002614483247220181
1502,,,,,,,,,-0.0005844511379230714,-0.00030781414342970887,-0.00013223210322408122,-0.00011419053767630757,-0.003286783581862228,-0.0035767985022897753
1503,,,,,,,,,-0.00044389711030974046,-0.0005094125688131399,-0.003034161996422098,-0.002801262891535551,-0.0017124613675189105,-0.0013675171607296483
1504,,,,,,,,,-0.000452014799558384,-0.00040803658697280626,-0.0010619281966403175,-0.0008737744206365502,-0.0004044092072230303,-3.0405462513999218e-05
1505,,,,,,,,,-0.001201041762702671,-0.000765227436871415,-0.0005186627984962817,-0.00044154290946711106,0.0030133965018530077,0.003959078435761597
1506,,,,,,,,,-0.002137926138922616,-0.0008170979626732341,-0.00026329765231931863,-0.0002765212258563103,0.000631559798225919,0.000754434735201249
1507,,,,,,,,,-0.0011426123235329963,-0.000359510533645533,0.001099321648868349,0.0009291249712521857,-0.00035834237750213274,-0.0002497876652325109
1508,,,,,,,,,0.001929838796287671,0.00035016252324753113,0.0025431165907183707,0.0020468448661465645,-0.0012225774663644988,-0.001215117726901215
1509,,,,,,,,,0.0050022899161083646,0.0010598355801406012,0.003986911532568405,0.0031645647610409537,-0.0020868125552268727,-0.0021804477885699275
1510,,,,,,,,,0.0026680349579335048,0.00033542692730531033,0.004948046066590955,0.003893366484403718,0.0010454052433713766,0.0015546200200040172
1511,,,,,,,,,-0.0011800807287946783,-0.0007905201022377513,0.005774037201638791,0.004513272340669381,0.00529661730438441,0.006605784476275534
1512,,,,,,,,,-0.0014919761809499765,-0.0004271072121791072,-0.00026882524298706557,-0.00017261024916650396,0.040349223353555286,0.048391633866354034
1513,,,,,,,,,-3.427474218806203e-05,0.00016636367311802165,-0.013399001328228952,-0.010596378524753007,-0.006125255294469792,-0.00696466546067219
1514,,,,,,,,,1.1970338979102257e-05,6.984795603385177e-05,-0.018536307635675014,-0.014715597394883892,-0.009784205142594746,-0.011558403157093838
1515,,,,,,,,,-0.0003494918043808255,-0.00022597432912383576,-0.021364827889923624,-0.01701371118715572,-0.001075645134861301,-0.0014890852082331957
1516,,,,,,,,,-0.0003051559402379809,-0.00041073243764710163,-0.01024519925285894,-0.008165940675994028,-0.023761118298306464,-0.02908341272599499
1517,,,,,,,,,0.0003783552614831291,-0.0001519474341509882,-1.7841072664775333e-06,0.0002290020674594854,-0.0072514954994968624,-0.008258819791088357
1518,,,,,,,,,-0.0002995964500163799,-0.0003447713650278787,0.0011528404005520594,0.0008400637365144567,0.00867722964692831,0.010403910886003695
1519,,,,,,,,,-0.0003394158911043299,-0.0005036142225769059,-0.0008203385274835451,-0.0007441841950780211,-0.011967510347004301,-0.013992936353095137
1520,,,,,,,,,-0.00038048030086341035,-0.00030938511810675644,0.000542200693478425,0.0002465186218668093,-0.0011892045818114867,-0.00110523468875747
1521,,,,,,,,,-0.0003693263348211195,-0.0004254640962425,0.0019995917485803316,0.0015932659583473591,0.0005619280176824128,0.0010367398637912576
1522,,,,,,,,,-0.000381657969697574,-0.00015084136019936703,-0.0005845495608555832,-0.0003199769622047923,-0.0001565367348983969,3.9258327468156455e-05
1523,,,,,,,,,-0.0012937754154397384,-0.00046761335326344646,0.00025258339437097795,0.00027453376546263055,-0.0015781293473755538,-0.001683920280228285
1524,,,,,,,,,-0.0006556541063921434,-0.0004327617105417163,-0.002028884141651425,-0.0017259086486790503,-0.0002531599728233147,-0.0002709379686400095
1525,,,,,,,,,-0.002968048220455763,-0.028942553222305198,-0.007421707614648703,-0.00533879608245514,-0.00881016683660691,-0.009983110282043782
1526,,,,,,,,,-0.01928082713114804,-0.017573622085988217,-0.001033156229491448,-0.0006699164081826565,-0.013362764107450315,-0.016292771325879963
1527,,,,,,,,,-0.01664243646171656,-0.0124243137681294,0.0023334865229311334,0.001987551738773491,-0.01245039091875593,-0.014945113941519343
1528,,,,,,,,,0.0002596949168570399,0.00013577515807593578,0.0030302563187630045,0.002280078236902832,-0.0031167789401557715,-0.0034905993068420384
1529,,,,,,,,,0.0002312206216187418,-0.00023577494932167998,0.0325620260698283,0.026345061125431675,0.00559858474852245,0.006818529788354589
1530,,,,,,,,,-7.992498050710768e-06,-6.715329844026417e-05,-0.0630649109348133,-0.05099066004678803,0.02010797605384649,0.02427989345141228
1531,,,,,,,,,-0.010461881473662046,-0.008322169189713862,0.07185652601886788,0.0660927561122597,-0.007935426910052012,-0.009356689990479346
1532,,,,,,,,,-0.00839007012312984,-0.006481307458977585,0.06371707610974031,0.0787086448180165,-0.005343265257115842,-0.0064818773626877406
1533,,,,,,,,,-0.0004655387187650281,-0.0005906356567167233,0.0005363231529205935,0.0011968880969590494,-0.0027685172636082874,-0.002993150914173315
1534,,,,,,,,,-0.003951092215529545,-0.0027397714746539154,-0.006019375393613361,-0.016220142402727844,-0.004309279316622977,-0.0049302801331097944
1535,,,,,,,,,-0.00018134161632489844,-2.8381760574333303e-05,-0.00012385709662772977,-0.00011126093270279107,-8.631682571541627e-05,-6.648246180511886e-05
1536,,,,,,,,,-0.0012559069292427077,-0.0009687063196200272,-0.009743577134076413,-0.013555897699306402,-0.0012289419546744574,-0.0014203181529989731
1537,,,,,,,,,-0.002187015124213201,-0.0015258202309240145,-0.05454791103251773,-0.05284308775373915,-0.0031428012180358816,-0.003663007349856701
1538,,,,,,,,,-0.0016029283656599654,-0.001109815679727095,-0.06313509576468493,-0.048481421721059736,-0.002898788378522555,-0.0035510113215967256
1539,,,,,,,,,-0.0012537223777987214,-0.0007812761450475823,-0.0455767603822915,-0.03376651302835279,-0.0020805910953830753,-0.0026716899698071934
1540,,,,,,,,,-0.001264080837621535,-0.0009802944080867014,-0.02048826209072446,-0.015250481368218905,-0.0010765442800478907,-0.0011826560273557462
1541,,,,,,,,,-0.00040800342129494326,-0.00015088421354701948,-0.0004956106491228844,-0.00047471378465385045,-4.81919633474289e-05,-8.312473719401673e-05
1542,,,,,,,,,0.00041883943479081984,0.0003807852906575165,-0.0030918897561295856,-0.0026208176026137142,-0.00011128751077928135,8.505884058290325e-05
1543,,,,,,,,,-2.0657967165593817e-05,-0.00014664525765463657,-0.00040250202293096795,-0.0003977169046824414,-0.00012752643095342658,-9.156250659838027e-05
1544,,,,,,,,,0.010687314170620025,0.008837388724994854,-0.007822186339880936,-0.005984122642112243,0.004555488198842975,0.005437487093559625
1545,,,,,,,,,0.0002847119783111682,0.0003052284622985183,-0.0011206849550901826,-0.001245682961413141,0.00012189797860817468,0.00035379910420909287
1546,,,,,,,,,-0.0016381780994414923,-0.0009839163645958314,-0.004769792136231115,-0.0035691079439272013,0.006524974812836557,0.0076429892431716055
1547,,,,,,,,,-0.011062783394007323,-0.008852887736648623,-0.005201429191779583,-0.00414985824243984,0.007846041781883258,0.009451937783074852
1548,,,,,,,,,-0.007511639497043007,-0.0058256130430314745,-0.0026973814399253405,-0.002231998347543069,0.005384660609981441,0.006527554123256596
1549,,,,,,,,,-0.0003608590543337563,-0.0002640165569149477,-0.0002403940850921575,-0.00035130868151107527,-0.00025043792083851075,-0.00010774659875837969
1550,,,,,,,,,-0.0010675158904879416,-0.0009951774515466613,-0.0017404714699545136,-0.001395944603470165,0.007406652318082075,0.009002535628817237
1551,,,,,,,,,-0.0006462825100455345,-0.000560018989818273,-0.0009598991980814841,-0.0007625657267601008,0.0045853421876340325,0.005570917269836094
1552,,,,,,,,,-0.0005284518785781416,-0.00036687355675379073,-0.0004897206913187188,-0.0003763264694429172,0.0036318680046774875,0.004525333682783853
1553,,,,,,,,,0.00040280874308282644,0.00010276917573431704,0.0013050286359123633,0.0014340423528500703,0.000717700050750071,0.0007935186832722254
1554,,,,,,,,,-2.68969761499137e-05,-0.0001914594364658017,-0.0005899488980330861,-0.0005358021633822008,-0.0004501462014912809,-0.0005106040221853952
1555,,,,,,,,,-0.00010928150168786256,-4.335104367578902e-05,-0.0007673985927085294,-0.0007775585713267663,-0.000729783047549124,-0.0011619264516865135
1556,,,,,,,,,-0.00040991600122052615,-0.000594116588570461,-0.0007112465731787688,-0.0006851682140362183,-0.008860191899140587,-0.010924223984766064
1557,,,,,,,,,-0.00044483039626454896,-0.00042834301849151775,-0.001282119460171672,-0.001094889764288417,-0.0027537179199305572,-0.0030936796062949043
1558,,,,,,,,,-0.0003628937290865226,-0.0002436180186220089,-0.0003303412363808264,-0.0002734993062247263,-0.005985241809921365,-0.007126937646966376
1559,,,,,,,,,-2.664867266464666e-05,0.00021759982610232374,2.889969789111077e-05,3.981789393851256e-05,-0.006586366718052347,-0.008052590159162662
1560,,,,,,,,,8.484375966953748e-05,0.0003547582829149688,-0.0006075354809216891,-0.000506793821379108,-0.008005654450652785,-0.009855946061372873
1561,,,,,,,,,9.796888963079502e-05,6.789113047141448e-05,0.0004820291093859253,0.0006809110993803777,0.00013856730851892905,0.00011694334157732741
1562,,,,,,,,,-0.0008642335332535687,-0.0010470794663256667,-0.0012196576258045545,-0.0009028290453156876,-0.009294305459554751,-0.010692266589151754
1563,,,,,,,,,-0.0003745132363445191,-0.0005621318433187522,-0.000910817706938577,-0.0008584621169561137,-0.004168553033725709,-0.00476522325607092
1564,,,,,,,,,-0.0006599375533206905,-0.00045804745025900765,-0.0006229285858592065,-0.0007724978575521063,-0.005152041531046561,-0.005944679625297865
1565,,,,,,,,,-9.939103232528554e-05,1.7661921010740986e-05,-0.0005899789634061301,-0.0006261475514509049,-0.001898308015689034,-0.002206816052702478
1566,,,,,,,,,-9.763843501525566e-05,-0.000270777979683984,-0.0009676251574048495,-0.0010545364082443281,-0.0011754216152397403,-0.0013334287476160266
1567,,,,,,,,,9.56924364490394e-05,-9.575558591502453e-05,-0.0001862603923144942,-0.00010733381342577773,-0.0015779307272427753,-0.0019321522276981261
1568,,,,,,,,,0.00020846685907920128,7.834412174632809e-05,0.0004932825042648576,0.0006692274997290551,-0.0008915628060753918,-0.0012355180581584931
1569,,,,,,,,,1.1274450519356224e-05,-2.8031518453502707e-05,5.130118987587903e-05,0.00010482047786663032,1.5712480616602534e-05,2.9110013853302075e-05
1570,,,,,,,,,0.00033481306218655787,0.00011314347820034617,4.352511698892017e-05,-9.84905654829177e-05,-0.0013807899792838633,-0.001418577962670166
1571,,,,,,,,,-0.00015070735380399647,-1.8092468259018355e-07,-0.00020781171252519528,-0.00013322672908968553,-0.00012692258453791304,-1.5119879463742407e-05
1572,,,,,,,,,0.0005425921868774903,0.00042591676575894397,0.00028919804647345297,0.00033212946074020187,-0.0014816145796415021,-0.0017614392503946773
1573,,,,,,,,,0.00015165802820366723,-8.646524423552952e-06,-6.304082677881196e-06,0.00010520730512468947,-0.0010739038816126726,-0.0012545636832304314
1574,,,,,,,,,0.0002493508354828163,1.96823643268595e-05,0.000901796147570248,0.0009907044933855761,-0.00056667439132077,-0.000700631251671249
1575,,,,,,,,,-0.0003491739704411268,-0.0005094151599468976,-0.0013680336956689233,-0.0013621001940103583,-0.0005644229342257472,-0.00034811554226246233
1576,,,,,,,,,0.0013624783427982328,0.0006239089027754365,0.004319968005378811,0.003560589524207322,-0.00022082855103514547,-0.00045937451240509787
1577,,,,,,,,,0.00017286915634091653,0.000373508901312996,0.0010939601789374538,0.0011584233142238264,0.000317226624686311,0.00028748242634289473
1578,,,,,,,,,0.0006199363384460322,0.0003442583220611837,0.00011798427170591364,7.458906510698058e-05,-6.996951621664218e-05,-8.779149067708088e-05
1579,,,,,,,,,7.657725335004912e-05,-0.00021322203438228955,-0.0012208943935008538,-0.0008988614224950924,-0.0001219892127596536,-6.344231256650028e-05
1580,,,,,,,,,0.00017711330529869627,-0.00048191787718870394,-0.0070406076623918176,-0.005846351683253372,-0.0008528880933249235,-0.0007266354886038345
1581,,,,,,,,,-0.0010064450765303534,-0.0006450237244165924,-0.007543092711995876,-0.005977744418180117,-0.0006445349660691065,-0.0006046126919300556
1582,,,,,,,,,-4.087461655474421e-06,0.00014565010050823324,0.0007023993817224696,0.0009271345647381949,0.00026217570358811053,0.0002866397634234598
1583,,,,,,,,,-0.0008576382351992921,0.0003709023249813834,0.00031091319541898564,0.0005472024896331043,0.00034938156695660385,5.969663547555955e-05
1584,,,,,,,,,-0.0013574694962164534,2.5949229973956482e-05,0.0004372452442885879,0.0003260651371371087,8.145464013016503e-05,-0.00015721837145209086
1585,,,,,,,,,-0.0006395553514220222,6.030588250248423e-05,0.0007331734587664981,0.00040525522662229014,-7.650918431673768e-05,-8.335703956359389e-05
1586,,,,,,,,,0.00010415066245451015,0.00010805226363317142,0.0003622562906774888,0.00048822333521574425,0.00016210198998803748,0.00015794619447387698
1587,,,,,,,,,-0.00010432831692292506,-7.800744086995105e-05,0.0025871863842147924,0.002173363022786684,0.0002124693705554304,0.00012372165271245527
1588,,,,,,,,,-0.0006085184868790171,-0.00034027130029967126,0.006598689541357774,0.005613349265829788,4.298927204070464e-05,-1.9036314623829192e-05
1589,,,,,,,,,-9.782458419499424e-05,-0.0003263396760493488,0.015852232237751552,0.013397601464217368,0.0001299628775159706,0.00010688710027130859
1590,,,,,,,,,0.0001549016297890315,-8.136747342714684e-06,0.031991659692296545,0.026127056640792963,-7.575327834716468e-05,3.651945965220667e-05
1591,,,,,,,,,-4.4507541424101786e-05,-8.988870235877313e-05,0.028333431343019404,0.022241116615083052,-0.0002274295440107682,-3.626320237964855e-05
1592,,,,,,,,,-0.00021606135696607254,-0.00016240164675543616,-0.005323133971847536,-0.0050074997818789465,1.560607299217601e-05,-5.9711920177661225e-06
1593,,,,,,,,,-0.00021968117372422899,-3.601475934170129e-05,-0.0005014290367388395,-0.0005299383516169656,0.00015823750746534268,0.0001990144281408855
1594,,,,,,,,,0.00023478743952468615,0.0002511778364812944,-0.03921490069500639,-0.03175895492548634,0.0004413013282464135,0.0003037627278570454
1595,,,,,,,,,-1.0549588697122975e-05,9.362473698656783e-05,-0.0009965278030129802,-0.0005485340914181043,-0.00011502948514109104,-0.00015756263439226735
1596,,,,,,,,,0.0003502994278402396,7.093978757916427e-05,-0.0010389497776774072,-0.0004024811430730342,0.00034146983431891176,0.0003653731919591988
1597,,,,,,,,,-5.649305851395605e-05,-0.00012695046777403454,-0.0004501995599914309,-0.0004032322581018693,-0.0002116888865952217,-0.00016492362625282483
1598,,,,,,,,,0.001187476973835807,0.0002964520956896078,-0.0006412938657574273,-0.00014317036945089948,0.0006021271321312896,0.0007043083664417047
1599,,,,,,,,,0.0008501011491024521,0.0001290836997941855,-0.0013408325798629956,-0.0010751795091484676,0.0006541027457554015,0.0008238851732733682
1600,,,,,,,,,-0.0005257960924697745,-0.0004608075749548291,-0.0019888970637316084,-0.0021838865816651227,0.0004618623841641386,0.0008076926153850017
1601,,,,,,,,,-0.00035631662411817426,-0.00046092324958997273,-0.0021545199674408225,-0.0023083561556844884,-0.00042761422216542927,-0.00030653746815335393
1602,,,,,,,,,-0.0004993363883299034,-0.0002014903389521873,0.001415608935051058,0.0009847693919148872,0.001260528372956949,0.0015281442849118922
1603,,,,,,,,,-0.00033036428012730187,-0.00031694376057731926,0.0004578974460773882,0.00022457019533840463,0.0006170557709359124,0.0007307709735766511
1604,,,,,,,,,0.00038028461329421234,0.0004917610610671916,0.0026949460092433736,0.0025141230566178,0.000949195413886402,0.0008009324881532278
1605,,,,,,,,,0.00028916779845909697,0.00019593457429623636,0.0010230986944692756,0.001198504257666924,0.0003436540521412862,0.0002454206845603454
1606,,,,,,,,,-4.008982670510963e-05,-0.00016142676331805153,-0.0003508197989313624,-0.000494290771364846,-0.00022219714912318807,-0.0001694073453701965
1607,,,,,,,,,0.00027740882429346084,0.0004929904605073402,0.0008750156966129116,0.001193508661488648,0.002760049534334995,0.0029825736460174315
1608,,,,,,,,,-0.000522902521932787,-0.00037705209806810215,-0.008059189105548268,-0.006798467343908424,0.021052635938347688,0.025114017256313716
1609,,,,,,,,,-0.00023285470873926858,5.047381024345531e-05,-0.016303761686551458,-0.01276484732311099,0.017449982390016824,0.020378079686618946
1610,,,,,,,,,-6.0364557788971404e-05,0.00031979692230031464,-0.013289422424020637,-0.010113583572801468,0.004162787133808032,0.004238611778591406
1611,,,,,,,,,-0.0006034022055006047,-6.90614433754874e-07,-0.009403659073315664,-0.007359681808801892,-0.01029836771479972,-0.012674165783536685
1612,,,,,,,,,-0.0007158367846215927,-0.0003188667184952309,-0.00792059073298896,-0.006421529721846709,-0.015602246602398746,-0.018431810206715794
1613,,,,,,,,,-0.00022885322929794792,-0.00017453514738431596,-0.006462028928822216,-0.00506089403066748,-0.011933083732468708,-0.013920132025940099
1614,,,,,,,,,0.00026907086157301535,0.00011802823951894542,-0.004141066222167079,-0.0029558573039588218,-0.007604316978686201,-0.009062343563840435
1615,,,,,,,,,0.00020929236438062499,3.115744778752527e-05,-0.002384228386133859,-0.0015638902997661362,-0.008614466864556272,-0.010391055274479366
1616,,,,,,,,,-0.0002610045757402789,-0.00038363879475287647,-0.0018340218853813129,-0.0012617319319313748,-0.01283240555074734,-0.015064000458900793
1617,,,,,,,,,-0.000466704851345648,-0.0004891254800601638,-0.0013421108191915155,-0.0008643421597837083,-0.013773827045412152,-0.01581992676131367
1618,,,,,,,,,-0.0001146745760680307,3.835564258741941e-05,-0.0004717755935849451,-0.00011714682342073384,-0.009307112854178266,-0.010673569358798228
1619,,,,,,,,,0.00026469354060323295,0.00040588818291333425,6.828863904222585e-05,0.00022065374781974218,-0.004298239957959205,-0.00512491283519803
1620,,,,,,,,,0.0010155298383959367,0.0003656017084971779,-0.00022174826934598586,-0.00024372334080183323,-0.002288162370463342,-0.002825579015258696
1621,,,,,,,,,0.001898863830173027,0.0007161114765394814,-0.00020430318668900478,-0.00035274274643100573,-0.0014586777176442223,-0.0017812160880034426
1622,,,,,,,,,0.0026783273535752406,0.0011639332519555155,0.0006177723621882169,0.0003935159154431775,-0.0007942956815177217,-0.001090510396764545
1623,,,,,,,,,0.003432634670242075,0.0016264369050463393,0.0016117017389291716,0.0013219535925512286,-0.00014589208765633478,-0.0004560147460139364
1624,,,,,,,,,0.003710180727326767,0.002103856452101915,0.002412711158787601,0.0022334188426547347,0.0003337314894594355,9.486390439771532e-05
1625,,,,,,,,,0.002370479423931118,0.001842754629045284,0.001983769532973965,0.002008242747619634,0.00031920363932646454,0.00034805649637888555
1626,,,,,,,,,-0.00025995804136416136,0.0006262491761617094,0.0006584672984097373,0.0007443810907468745,0.00013559537090719517,0.00041938540110156996
1627,,,,,,,,,-0.0021194813234775792,-0.0005315811311497641,7.465021468199774e-05,1.6787667368671597e-07,0.00044364511770197544,0.0006631463173871593
1628,,,,,,,,,-0.0019425365984308898,-0.0006426838719041631,0.0004024256930824684,0.000127024389343283,0.0009888691545456873,0.001021804509041957
1629,,,,,,,,,-0.0008677492006648406,-0.0002777578067573502,0.00027202861212889245,9.965595209818312e-06,0.0008797265009962905,0.0010483494104927234
1630,,,,,,,,,3.7658028598860785e-05,-0.00014085290427072962,-0.0006736925760379073,-0.0007837455924387624,0.00033683130736050716,0.0007234746989018346
1631,,,,,,,,,0.0007790683983661409,0.0005283422696199526,-0.0004926925695446919,-0.0005582001196289339,0.0004041914723764646,0.0007831492462673298
1632,,,,,,,,,0.0021567672988061903,0.001734266331536759,0.001001109039235268,0.0008640143209621378,0.0011545495308771913,0.0014539137449711616
1633,,,,,,,,,0.0036318001639657543,0.0028180907064282194,0.002375500110591411,0.002060977615946865,0.0022082380288242086,0.0025537466196338325
1634,,,,,,,,,0.005361941960745395,0.003749983138188265,0.002303377261159924,0.001955799961826952,0.0037971889428571473,0.004296143562983181
1635,,,,,,,,,0.006599951383541725,0.0044639749053481444,0.0002707530606781679,0.00011207073607407596,0.0065355047050897055,0.007584194243396075
1636,,,,,,,,,0.007175664305782918,0.0052073177127715435,-0.001990927007977657,-0.0018591129280003565,0.01480693169918243,0.017571764468983134
1637,,,,,,,,,0.0075667417394980376,0.0061602519766376426,-0.0032780033724507125,-0.002861617289374767,0.02899999115540347,0.034555051062616006
1638,,,,,,,,,0.0077062602973419336,0.006881089896206646,-0.00386486960969387,-0.003271727505320514,0.04275667357192115,0.05083886507585649
1639,,,,,,,,,0.00712181396192327,0.0068371380236495185,-0.002399361333713415,-0.0019789490545204574,0.05008311850623432,0.05888414237464839
1640,,,,,,,,,0.006742128321185423,0.006399476206000667,-0.0014670362996157436,-0.0013255601736986314,0.026418789764521323,0.029900870838782585
1641,,,,,,,,,0.004933936997250978,0.004514241958684714,-0.0009155536544346877,-0.0007317310710320923,-0.011676128614359842,-0.01471072114959255
1642,,,,,,,,,0.0031257456733165324,0.0026290077113687604,-0.0003640710092536318,-0.00013790196836555328,-0.049771046993241,-0.05932231313796769
1643,,,,,,,,,-0.003093009152734651,-0.0023199609639352097,-0.000227634595734142,-7.678944238444035e-05,-0.04645806892419387,-0.05404671133705444
1644,,,,,,,,,-0.007629911321785329,-0.00628441457953363,0.0005990241963031885,0.0006915687086681555,-0.027196619899499418,-0.030943420870356127
1645,,,,,,,,,-0.008240192709435218,-0.0073540998178608374,0.002329767682168555,0.0024080353871845503,-0.011485291806489214,-0.013176734449474104
1646,,,,,,,,,-0.0069225268758396265,-0.006369323827734096,0.0027242064473966734,0.0027425430363497657,-0.003431234628113864,-0.0045743353087768085
1647,,,,,,,,,-0.006177404061024592,-0.0054358995397960665,0.0008592204910588138,0.0007888787640643535,0.000498931437793365,1.7468211307950388e-06
1648,,,,,,,,,-0.006190499440864775,-0.005604023229386078,-0.001106462937401663,-0.0012010642372191089,0.0034862449880617707,0.004189541271322626
1649,,,,,,,,,-0.005590364519265108,-0.0059140967314694586,-0.0005646118783944156,-0.0006712293174851587,0.005068747940846434,0.0064253189165628215
1650,,,,,,,,,-0.004331326532864737,-0.005063920824313653,0.0021100682779429916,0.001792464109502486,0.0020441144977753614,0.0025118507600927964
1651,,,,,,,,,-0.0036313901751985535,-0.0035490533587930902,0.004824899363004988,0.004075001931833927,-0.005081800337149007,-0.00619238942350765
1652,,,,,,,,,-0.00378413601007941,-0.0025596123596604305,0.008285309696060712,0.007161972494241518,-0.009031160253675376,-0.010620489320972
1653,,,,,,,,,-0.004943629429490798,-0.0029998543233555304,0.015599583999888297,0.013527320799556547,-0.006729167138547788,-0.007319504115201514
1654,,,,,,,,,-0.0046667093866774945,-0.002589083886221353,0.028212645957238644,0.02404295643376885,-0.0031005054765485293,-0.0029364467719710493
1655,,,,,,,,,-0.0030833245258923996,-0.0014882299488621314,0.03631906783375141,0.030304230351372505,-0.00120426863693784,-0.000908831712656285
1656,,,,,,,,,-0.000993091927956113,-0.00024366554363944672,0.025537264922422087,0.02057384847411081,-0.0001415631003513913,-0.0002414620197164939
1657,,,,,,,,,-0.0004488612628422047,-1.6749364920351734e-05,0.002786145312812481,0.0014523171324327434,0.00015187926024888505,-0.0001197759989716538
1658,,,,,,,,,-0.0010464192381244297,-0.0004946626032894472,-0.022670098639716463,-0.019477579257405356,6.69800217735733e-07,-0.00016979083542653027
1659,,,,,,,,,-0.0015210846486231424,-0.0008460460919341677,-0.03379738998253739,-0.028358070901121003,-0.00018142617337295742,-0.00019791084580774492
1660,,,,,,,,,-0.0016504560906689782,-0.0010244538940938222,-0.021654871145131427,-0.017840640390907186,-0.00029891829059416046,-0.00015619935198869873
1661,,,,,,,,,-0.0014191293902420029,-0.0011725306311953217,-0.007036455880646708,-0.005621028515581798,-0.00014802858623877465,-3.0727526991546924e-05
1662,,,,,,,,,-0.0011887894387882694,-0.001088122742757898,0.0002048277738573657,0.0003500270881101965,6.436051191192447e-05,9.868115836051673e-05
1663,,,,,,,,,-0.001076737164438544,-0.0009174683559679581,0.0014219424049616827,0.0011504104979166124,5.82391723493838e-05,0.00020617920283612086
1664,,,,,,,,,-0.0007103958356721943,-0.00013450867179610364,-0.0006111522748290727,-0.0006547194665244718,0.0002562201177428044,0.00043230638849321495
1665,,,,,,,,,-0.0010646787437253392,-0.00033427443480862516,-0.004709343747297149,-0.003918789897953406,0.00023755301539797897,0.0006371961592177197
1666,,,,,,,,,-0.0010038165053002583,-0.0006675844970466006,-0.007828788124073425,-0.006381603159727809,0.0005263322025510439,0.0010351914972269373
1667,,,,,,,,,-0.00024715213876321505,-0.0004528164716652377,-0.0077117590658511165,-0.0062822517541047005,0.0015503067816471103,0.0019820087736269715
1668,,,,,,,,,0.00015389071859710064,-4.119883958928779e-05,-0.0053306247679438985,-0.0043956584628334185,0.0028223891019245623,0.0033307108881180355
1669,,,,,,,,,-8.557672881137599e-05,8.922824305126198e-05,-0.003023945477288262,-0.002532835116123682,0.003516087185859266,0.0042637625497547686
1670,,,,,,,,,-0.00030527727719303243,-0.00017372502635044107,-0.0019601582937492563,-0.0016820470856653779,0.00332574847463732,0.004178489734519212
1671,,,,,,,,,-4.144768398436075e-05,-0.0004103961557212897,-0.0015145606439725245,-0.0012663844852433652,0.0032462986486728063,0.004007961711113917
1672,,,,,,,,,0.0001829382098889884,-0.0004059660077742793,-0.0008700976864346959,-0.0005631753542708274,0.004935656555159443,0.0059438580992212725
1673,,,,,,,,,-0.0002609693416787235,-0.0004466894953176639,-0.00035933724631907353,-9.9977181183889e-05,0.008989027963163023,0.011038684364247098
1674,,,,,,,,,-0.0005402904410690831,-0.00016995158135074033,-0.0004349600795235319,-0.0003828558149021064,0.013424817628038727,0.016375825213058682
1675,,,,,,,,,0.00015290845902083273,0.0005105125969009096,-0.0006604643321702682,-0.000743849595150441,0.012643732873541412,0.014786769245978191
1676,,,,,,,,,0.0015446267678074688,0.0014317822685465079,0.00013937662551494884,0.00014473208553079204,0.003120644738992564,0.00246639449981512
1677,,,,,,,,,0.0014061730849917456,0.001175945365704834,0.0009091174413253556,0.0010322084366307493,-0.009112600325627824,-0.01201357414484114
1678,,,,,,,,,0.00019097194195548395,0.00015348427999794644,0.0010334117737944102,0.0011661560638308792,-0.014409617547617779,-0.017586156187784203
1679,,,,,,,,,-0.00044854869808712066,-0.0005830314192628252,0.000995197946404607,0.001169444985085091,-0.012242375770369483,-0.01446169547876692
1680,,,,,,,,,0.00023126658249847788,-0.0005067471519876576,0.0010112306200861386,0.0012523040588048881,-0.007611297919970058,-0.008928377908916846
1681,,,,,,,,,0.001336913258842725,0.00021168643303354022,0.0009339510747299577,0.0011389818945552045,-0.003990274515231443,-0.004936989360619304
1682,,,,,,,,,0.0011227970075764406,0.00040900521451753876,0.0004467276506252258,0.0005605643968517612,-0.00246165882608788,-0.0031800040670088288
1683,,,,,,,,,-0.00010812656765766008,4.816066693299917e-05,-0.000305912121069097,-0.00028044066212493243,-0.001977375449046077,-0.0023980052846635158
